time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name,x_scaled
1620479606,4282.88888888889,7.827777777777783,0.0,341.3333333333333,185.63333333333333,341.5,1102.888888888889,1.7333333333333332,26.07000000000001,17.438888888888915,1610.8666666666668,21.72777777777777,0.0,0.6833333333333332,30tps|6_nodes,69.6875
1620479616,4457.111111111112,9.005555555555555,0.0,348.11111111111114,182.66666666666663,348.2777777777778,1192.9444444444443,1.1666666666666667,26.05666666666668,17.422222222222235,1599.9,21.813888888888883,0.0,0.6777777777777789,30tps|6_nodes,74.33333333333333
1620479626,4634.333333333333,8.661111111111113,0.0,355.3333333333333,184.23333333333332,355.5,1279.5555555555557,0.7000000000000001,26.07000000000001,17.722222222222232,1592.5999999999997,21.466666666666683,0.0,0.722222222222221,30tps|6_nodes,78.97916666666667
1620479636,4804.444444444444,9.211111111111109,0.0,362.4444444444444,179.6,362.6111111111111,1371.6666666666667,0.8333333333333334,26.03666666666665,17.01111111111107,1569.2666666666669,21.01666666666665,0.0,0.7111111111111105,30tps|6_nodes,83.625
1620479646,4978.11111111111,8.538888888888891,0.0,368.77777777777777,179.4333333333333,368.8333333333333,1457.0555555555557,0.8333333333333334,26.053333333333317,17.366666666666667,1583.5666666666668,21.224999999999984,0.0,0.6333333333333333,30tps|6_nodes,88.27083333333333
1620479656,5149.944444444444,8.283333333333333,0.0,374.4444444444445,174.73333333333335,374.72222222222223,1539.888888888889,0.8333333333333334,26.01333333333335,17.183333333333334,1568.7,21.68611111111113,0.0,0.5666666666666685,30tps|6_nodes,92.91666666666667
1620479666,5312.277777777777,9.866666666666658,0.0,380.8,170.16666666666666,381.0333333333333,1638.5555555555554,1.3333333333333333,26.016666666666666,16.233333333333334,1545.2666666666669,21.077777777777783,0.0,0.6355555555555535,30tps|6_nodes,97.5625
1620479676,5480.611111111112,8.111111111111116,0.0,386.5555555555556,580.4333333333333,386.6666666666667,1719.6666666666667,0.8666666666666667,26.040000000000024,16.833333333333364,4402.766666666666,24.11166666666666,0.0,0.575555555555557,30tps|6_nodes,102.20833333333333
1620479686,5655.388888888888,9.066666666666665,0.0,391.9444444444444,168.0,392.0555555555556,1810.3333333333333,0.7999999999999999,26.036666666666648,17.477777777777742,1544.6666666666667,24.48388888888889,0.0,0.5388888888888875,30tps|6_nodes,106.85416666666667
1620479696,5817.788888888889,8.432222222222222,0.0,397.0888888888889,169.4,397.1555555555556,1894.6555555555556,0.8333333333333334,26.02666666666667,16.240000000000027,1557.7666666666669,21.05277777777778,0.0,0.5144444444444446,30tps|6_nodes,111.5
1620479706,5984.222222222223,7.95111111111111,0.0,402.3888888888889,658.2,402.6111111111111,1974.1666666666667,1.5333333333333332,25.99999999999997,16.64333333333334,4910.566666666667,29.150555555555552,0.0,0.5300000000000011,30tps|6_nodes,116.14583333333333
1620479716,6153.444444444445,10.694444444444445,0.0,408.9444444444444,167.23333333333335,409.1111111111111,2081.111111111111,0.9,26.04000000000002,16.92222222222223,1511.3333333333333,28.186666666666667,0.0,0.6555555555555543,30tps|6_nodes,120.79166666666667
1620479726,6309.11111111111,9.866666666666674,0.0,414.9444444444445,171.36666666666665,415.22222222222223,2179.777777777778,0.9,26.03666666666665,15.566666666666636,1548.9,20.063888888888883,0.0,0.6000000000000019,30tps|6_nodes,125.4375
1620479736,6474.61111111111,10.538888888888884,0.0,421.7222222222222,169.43333333333334,421.8333333333333,2285.1666666666665,0.8666666666666667,26.05,16.55,1523.6666666666667,20.066666666666663,0.0,0.6777777777777754,30tps|6_nodes,130.08333333333334
1620479746,6635.61111111111,9.961111111111116,0.0,428.1666666666667,169.29999999999998,428.3333333333333,2384.777777777778,1.2333333333333334,26.04000000000002,16.099999999999998,1524.7333333333331,19.652777777777786,0.0,0.6444444444444456,30tps|6_nodes,134.72916666666666
1620479756,6796.077777777778,10.280000000000005,0.0,434.72222222222223,168.73333333333332,434.72222222222223,2487.577777777778,0.7333333333333334,26.073333333333323,16.046666666666656,1522.6333333333332,19.3,0.0,0.6555555555555562,30tps|6_nodes,139.375
1620479766,6937.377777777777,10.05555555555555,0.0,440.8888888888889,234.36666666666665,441.0555555555556,2588.133333333333,0.9333333333333332,26.06333333333335,14.13000000000002,1885.6333333333328,27.333888888888907,0.0,0.6166666666666667,30tps|6_nodes,144.02083333333334
1620479776,7091.111111111112,9.75888888888888,0.0,446.9444444444444,608.6333333333333,447.1111111111111,2685.722222222222,1.1,26.05666666666669,15.373333333333358,4798.2,27.336666666666662,0.0,0.6055555555555543,30tps|6_nodes,148.66666666666666
1620479786,7246.777777777778,10.566666666666666,0.0,453.38888888888886,165.60000000000002,453.5,2791.3888888888887,1.0333333333333332,26.04999999999988,15.566666666666668,1499.6,27.26722222222217,0.0,0.6444444444444438,30tps|6_nodes,153.3125
1620479796,7396.777777777777,11.6,0.0,460.27777777777777,163.96666666666667,460.38888888888886,2907.3888888888887,0.7000000000000001,26.05333333333341,14.999999999999972,1484.4,18.8027777777778,0.0,0.6888888888888896,30tps|6_nodes,157.95833333333334
1620479806,7544.0,10.833333333333348,0.0,466.6111111111111,160.86666666666667,466.72222222222223,3015.722222222222,0.2666666666666666,26.07000000000001,14.722222222222234,1474.7333333333336,18.4527777777778,0.0,0.6333333333333333,30tps|6_nodes,162.60416666666666
1620479816,7696.722222222223,9.994444444444436,0.0,472.9444444444444,161.76666666666668,473.0555555555556,3115.6666666666665,0.6666666666666666,25.92000000000001,15.272222222222233,1445.3,18.644444444444403,0.0,0.6333333333333333,30tps|6_nodes,167.25
1620479826,7875.722222222223,9.722222222222216,0.0,480.2222222222222,188.7,480.27777777777777,3094.833333333333,0.6333333333333333,24.683333333333334,17.900000000000002,1335.2666666666669,20.386111111111106,0.0,0.7277777777777773,30tps|6_nodes,171.89583333333334
1620479836,8094.722222222223,9.722222222222216,0.0,488.0,225.33333333333331,488.1666666666667,2908.1666666666665,0.7666666666666666,22.233333333333277,21.9,1204.9666666666665,24.686111111111103,0.0,0.7777777777777791,30tps|6_nodes,176.54166666666666
1620479846,8341.666666666666,9.722222222222216,0.0,495.38888888888886,239.46666666666667,495.6666666666667,2663.333333333333,0.7333333333333334,19.629999999999985,24.694444444444372,1241.3,28.85,0.0,0.7388888888888876,30tps|6_nodes,181.1875
1620479856,8569.833333333334,9.722222222222216,0.0,503.2777777777778,230.0333333333333,503.38888888888886,2430.3888888888887,1.0666666666666669,17.016666666666666,22.81666666666673,1171.3333333333333,29.2277777777778,0.0,0.7888888888888914,30tps|6_nodes,185.83333333333334
1620479866,8801.055555555557,9.722222222222216,0.0,510.22222222222223,229.0666666666667,510.4444444444444,2184.3888888888887,0.7333333333333334,14.41666666666679,23.122222222222263,1189.9666666666667,28.608333333333366,0.0,0.6944444444444438,30tps|6_nodes,190.47916666666666
1620479876,9049.72222222222,9.722222222222216,0.0,516.9444444444445,230.30000000000004,517.2777777777778,1950.5,1.0,11.796666666666596,24.866666666666607,1203.7333333333331,29.37777777777777,0.0,0.672222222222221,30tps|6_nodes,195.125
1620479886,9275.055555555557,9.722222222222216,0.0,524.2222222222222,218.93333333333337,524.3888888888888,1726.7222222222224,1.3666666666666665,9.190000000000024,22.533333333333392,1125.6666666666667,28.36388888888887,0.0,0.7277777777777771,30tps|6_nodes,199.77083333333334
1620479896,9495.72222222222,9.722222222222216,0.0,531.3333333333334,220.3,531.4444444444445,1507.2777777777776,1.3,6.593333333333309,22.06666666666661,1132.9333333333334,27.26666666666667,0.0,0.7111111111111161,30tps|6_nodes,204.41666666666666
1620479906,9711.0,9.722222222222216,0.0,538.5555555555557,214.80000000000004,538.5555555555557,1284.8888888888887,1.2666666666666666,4.010000000000036,21.5277777777778,1098.3,26.95555555555553,0.0,0.7222222222222209,30tps|6_nodes,209.0625
1620479916,9931.166666666666,9.722222222222216,0.0,545.6666666666666,215.1,545.7222222222222,1067.2777777777778,1.6666666666666667,1.5299999999999878,22.016666666666666,1104.3666666666668,26.52222222222224,0.0,0.7111111111111086,30tps|6_nodes,213.70833333333334
1620479920,9996.588888888888,9.722222222222216,0.0,547.9111111111112,215.1,548.0999999999999,1005.1888888888888,1.6666666666666667,0.6566666666666302,20.84222222222221,1104.3666666666668,31.87944444444447,0.0,0.7077777777777783,30tps|6_nodes,218.35416666666666
